,Unnamed: 0,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region,한식,중식,일식,양식,분식,카페
1154,1154,bawwow2,93720,44,남자,전단지광고,PC,사업자,사업자,0,40-44,충청북도,1.0,1.0,1.0,1.0,1.0,0.0
1155,1155,bb3812678,513740,31,여자,전단지광고,PC,사업자,사업자,102,30-34,경기도,7.0,4.0,4.0,4.0,7.0,0.0
1156,1156,bbnam70,91350,47,남자,블로그광고,PC,개인,일반,0,45-49,전라남도,1.0,0.0,0.0,0.0,1.0,0.0
1157,1157,bboia00,558750,49,남자,지인추천,모바일,사업자,사업자,0,45-49,서울특별시,1.0,0.0,1.0,0.0,1.0,0.0
1158,1158,bbok25,166800,42,남자,블로그광고,PC,사업자,사업자,59,40-44,경기도,2.0,2.0,1.0,1.0,3.0,0.0
1159,1159,bbowl1,83440,39,남자,전단지광고,PC,개인,일반,90,35-39,경상남도,0.0,0.0,0.0,0.0,0.0,0.0
1160,1160,bc9284,2259480,40,남자,전단지광고,PC,사업자,사업자,217,40-44,부산광역시,29.0,29.0,6.0,6.0,29.0,0.0
1161,1161,bcdef3410,1287360,53,남자,전단지광고,모바일,사업자,사업자,146,50-54,전라북도,8.0,9.0,0.0,0.0,8.0,0.0
1162,1162,bean0pole,528210,38,남자,지인추천,PC,사업자,사업자,19,35-39,충청북도,5.0,5.0,3.0,3.0,5.0,0.0
1163,1163,bear011,2279270,40,남자,SNS광고,모바일,사업자,사업자,701,40-44,경기도,11.0,4.0,8.0,4.0,5.0,0.0
1164,1164,bear2009,169400,46,남자,지인추천,모바일,사업자,사업자,1,45-49,인천광역시,2.0,0.0,2.0,2.0,2.0,0.0
1165,1165,bebright,257860,43,남자,기타,모바일,사업자,사업자,25,40-44,경기도,0.0,0.0,0.0,0.0,0.0,5.0
1166,1166,bestluv,751290,36,여자,기타,PC,사업자,사업자,396,35-39,서울특별시,9.0,9.0,9.0,9.0,9.0,0.0
1167,1167,betelk,278610,45,남자,SNS광고,모바일,사업자,사업자,82,45-49,경기도,0.0,0.0,0.0,0.0,0.0,3.0
1168,1168,bfgf3000,438450,48,남자,전단지광고,모바일,사업자,일반,0,45-49,강원도,3.0,5.0,1.0,1.0,2.0,0.0
1169,1169,bhnek,641140,38,남자,기타,PC,사업자,사업자,464,35-39,경기도,4.0,2.0,1.0,1.0,4.0,0.0
1170,1170,bibiu0501,183840,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도,2.0,2.0,2.0,2.0,2.0,0.0
1171,1171,bigmacjang,100690,53,남자,지인추천,PC,사업자,딜러 유치 회원,2,50-54,부산광역시,0.0,0.0,0.0,0.0,0.0,0.0
1172,1172,bigmate,1858300,40,남자,인터넷검색,PC,사업자,사업자,207,40-44,인천광역시,1.0,1.0,1.0,1.0,1.0,0.0
1173,1173,bigsistersoondae,81270,42,남자,전단지광고,모바일,사업자,사업자,49,40-44,강원도,1.0,1.0,1.0,1.0,1.0,0.0
1174,1174,bin2song,61470,44,여자,인터넷검색,모바일,사업자,사업자,0,40-44,경상남도,1.0,1.0,1.0,1.0,1.0,0.0
1175,1175,biolopy,400400,33,남자,전단지광고,PC,사업자,사업자,131,30-34,경상북도,6.0,6.0,0.0,0.0,6.0,0.0
1176,1176,bjm0127,416900,32,남자,전단지광고,PC,사업자,사업자,71,30-34,부산광역시,3.0,1.0,3.0,3.0,3.0,0.0
1177,1177,bjo1020,56100,44,남자,블로그광고,PC,사업자,사업자,0,40-44,강원도,1.0,0.0,0.0,0.0,0.0,0.0
1178,1178,bjo87,107800,47,남자,SNS광고,모바일,개인,일반,27,45-49,경상남도,2.0,2.0,2.0,0.0,2.0,0.0
1179,1179,bkh8421,190440,44,남자,인터넷검색,모바일,사업자,사업자,28,40-44,경상북도,2.0,2.0,1.0,1.0,2.0,0.0
1180,1180,blackwolf1,22110,44,남자,인터넷검색,PC,사업자,사업자,65,40-44,경기도,0.0,0.0,0.0,0.0,0.0,1.0
1181,1181,bluefrog,62960,48,남자,인터넷검색,PC,개인,일반,0,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,1.0
1182,1182,bluenotecoffee,605620,40,남자,인터넷검색,PC,개인,일반,307,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,13.0
1183,1183,blueroseman3,219860,40,남자,인터넷기사광고,PC,사업자,사업자,69,40-44,경기도,0.0,0.0,0.0,0.0,0.0,0.0
1184,1184,bmg3621,1033295,47,남자,전단지광고,PC,개인,일반,17,45-49,경기도,5.0,3.0,0.0,0.0,5.0,0.0
1185,1185,bmw0718,98200,45,남자,전단지광고,PC,사업자,일반,19,45-49,경기도,2.0,2.0,2.0,0.0,2.0,0.0
1186,1186,bobbyk,231670,42,남자,인터넷검색,모바일,사업자,사업자,78,40-44,서울특별시,2.0,2.0,0.0,0.0,2.0,0.0
1187,1187,bobe1027,188040,42,남자,블로그광고,PC,사업자,사업자,17,40-44,경상남도,0.0,0.0,0.0,0.0,0.0,2.0
1188,1188,bobgori,3151355,42,남자,SNS광고,모바일,사업자,사업자,289,40-44,강원도,23.0,22.0,22.0,5.0,22.0,0.0
1189,1189,bodykin,229720,48,남자,인터넷검색,모바일,사업자,일반,0,45-49,서울특별시,4.0,3.0,2.0,1.0,4.0,0.0
1190,1190,boga1479,234590,36,남자,지인추천,모바일,사업자,사업자,54,35-39,부산광역시,4.0,4.0,0.0,0.0,0.0,0.0
1191,1191,bohu9315,96850,44,남자,블로그광고,PC,사업자,사업자,0,40-44,경상남도,1.0,0.0,0.0,0.0,0.0,0.0
1192,1192,bokrn69,63950,45,남자,잡지광고,PC,사업자,사업자,20,45-49,경상북도,0.0,0.0,0.0,0.0,0.0,1.0
1193,1193,boksunggak,443480,46,남자,잡지광고,모바일,사업자,사업자,2,45-49,서울특별시,2.0,3.0,2.0,0.0,3.0,1.0
1194,1194,bollgo1,3267475,40,여자,SNS광고,모바일,개인,일반,225,40-44,전라북도,16.0,11.0,10.0,6.0,13.0,1.0
1195,1195,bomfood9292,355590,43,남자,블로그광고,PC,사업자,사업자,7,40-44,인천광역시,0.0,0.0,0.0,0.0,0.0,0.0
1196,1196,bomin2526,114440,32,남자,전단지광고,모바일,사업자,사업자,65,30-34,경상남도,0.0,2.0,0.0,0.0,0.0,0.0
1197,1197,bon0928,193140,42,남자,전단지광고,모바일,사업자,사업자,4,40-44,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
1198,1198,bong1336,109360,44,남자,블로그광고,PC,개인,일반,41,40-44,부산광역시,0.0,0.0,0.0,0.0,0.0,0.0
1199,1199,bonmerci,316480,53,남자,기타,PC,사업자,사업자,213,50-54,대전광역시,1.0,1.0,1.0,0.0,1.0,0.0
1200,1200,bonnie1031,53900,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,1.0,0.0,1.0,0.0
1201,1201,bonsushi,2044640,26,남자,카카오톡광고,모바일,사업자,사업자,471,25-29,경기도,32.0,32.0,26.0,0.0,32.0,0.0
1202,1202,bontofood,2438500,40,여자,인터넷검색,PC,개인,일반,208,40-44,인천광역시,30.0,30.0,30.0,1.0,30.0,0.0
1203,1203,boolti,237220,39,남자,인터넷검색,모바일,사업자,사업자,156,35-39,부산광역시,3.0,0.0,2.0,2.0,3.0,0.0
1204,1204,booolds,116000,45,남자,전단지광고,PC,사업자,사업자,0,45-49,경기도,1.0,0.0,0.0,0.0,1.0,0.0
1205,1205,boskim11000,231400,56,남자,지인추천,모바일,사업자,딜러 유치 회원,0,55-59,부산광역시,1.0,1.0,1.0,1.0,1.0,0.0
1206,1206,bowkh2,410210,38,남자,지인추천,모바일,사업자,사업자,144,35-39,서울특별시,3.0,0.0,0.0,0.0,0.0,0.0
1207,1207,boya,130680,47,남자,전단지광고,모바일,사업자,일반,0,45-49,경기도,2.0,2.0,2.0,1.0,2.0,0.0
1208,1208,bravegirl01,236610,36,남자,인터넷검색,PC,사업자,사업자,30,35-39,울산광역시,2.0,2.0,0.0,0.0,2.0,0.0
1209,1209,bs0224224,656980,40,남자,유튜브광고,PC,개인,일반,211,40-44,강원도,0.0,0.0,0.0,0.0,0.0,0.0
1210,1210,bs15484848,550670,52,남자,인터넷검색,PC,사업자,사업자,57,50-54,강원도,5.0,1.0,1.0,0.0,1.0,0.0
1211,1211,bshdj514,227520,43,남자,인터넷검색,PC,사업자,사업자,28,40-44,경기도,0.0,0.0,0.0,0.0,0.0,0.0
1212,1212,bshjkk,210100,40,남자,SNS광고,모바일,사업자,사업자,83,40-44,서울특별시,4.0,2.0,2.0,0.0,2.0,0.0
1213,1213,bub2672,505500,30,여자,잡지광고,모바일,사업자,사업자,139,30-34,서울특별시,8.0,8.0,8.0,3.0,8.0,0.0
1214,1214,bukk2,464530,28,여자,잡지광고,모바일,사업자,사업자,376,25-29,경상북도,6.0,6.0,0.0,0.0,6.0,0.0
1215,1215,bullchoi,299260,47,남자,전단지광고,PC,개인,일반,22,45-49,서울특별시,3.0,3.0,2.0,1.0,3.0,0.0
1216,1216,bun9335,287280,37,남자,카카오톡광고,모바일,사업자,일반,18,35-39,경기도,3.0,3.0,0.0,0.0,3.0,0.0
1217,1217,buny7,329040,37,남자,전단지광고,모바일,사업자,사업자,192,35-39,광주광역시,2.0,0.0,0.0,0.0,0.0,0.0
1218,1218,busus80,103620,46,남자,인터넷검색,모바일,개인,일반,0,45-49,경기도,1.0,1.0,1.0,1.0,1.0,0.0
1219,1219,buzada,185460,42,남자,인터넷검색,모바일,개인,일반,17,40-44,충청북도,0.0,0.0,0.0,0.0,0.0,0.0
1220,1220,bwv73,380740,38,남자,전단지광고,PC,사업자,사업자,174,35-39,인천광역시,3.0,1.0,1.0,1.0,2.0,0.0
1221,1221,byeongcheon854,2761420,40,여자,지인추천,모바일,사업자,사업자,194,40-44,경상북도,21.0,21.0,0.0,0.0,21.0,0.0
1222,1222,byh1472,168720,46,남자,지인추천,모바일,개인,일반,1,45-49,경상북도,2.0,1.0,1.0,0.0,2.0,0.0
1223,1223,byron16,199980,47,남자,인터넷검색,PC,사업자,사업자,1,45-49,서울특별시,2.0,0.0,2.0,0.0,0.0,0.0
1224,1224,byulsina,27000,47,여자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
1225,1225,byuri2002,77370,45,남자,블로그광고,PC,사업자,사업자,0,45-49,인천광역시,1.0,1.0,0.0,0.0,1.0,0.0
1226,1226,c881022,115070,43,남자,기타,모바일,사업자,일반,1,40-44,경상남도,1.0,1.0,0.0,0.0,1.0,0.0
1227,1227,cafelulu,63330,43,여자,SNS광고,모바일,사업자,사업자,1,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,1.0
1228,1228,calipso,674155,64,남자,인터넷검색,모바일,사업자,사업자,4,60-64,경상북도,2.0,1.0,1.0,0.0,1.0,0.0
1229,1229,canbang,1861930,75,남자,인터넷검색,PC,사업자,사업자,0,75-79,전라남도,8.0,6.0,6.0,6.0,8.0,0.0
1230,1230,candyluv2,328890,47,남자,블로그광고,PC,사업자,사업자,26,45-49,전라남도,3.0,1.0,2.0,0.0,1.0,0.0
1231,1231,caos66,973070,54,남자,블로그광고,PC,사업자,사업자,291,50-54,인천광역시,10.0,0.0,10.0,10.0,10.0,0.0
1232,1232,cascadehy,1601070,25,남자,카카오톡광고,모바일,사업자,사업자,555,25-29,충청남도,22.0,22.0,18.0,4.0,22.0,0.0
1233,1233,cazure02,47520,47,남자,지인추천,PC,개인,일반,5,45-49,강원도,0.0,0.0,0.0,0.0,0.0,0.0
1234,1234,cbh8532,323870,28,남자,기타,PC,사업자,사업자,125,25-29,서울특별시,5.0,1.0,0.0,0.0,5.0,0.0
1235,1235,ccckoc,154440,47,남자,인터넷검색,모바일,사업자,일반,0,45-49,경상남도,1.0,2.0,1.0,0.0,1.0,0.0
1236,1236,ccckoc63,57220,44,남자,인터넷검색,모바일,사업자,사업자,0,40-44,경상남도,0.0,1.0,0.0,0.0,0.0,0.0
1237,1237,ccyj1208,252280,39,여자,지인추천,모바일,사업자,사업자,55,35-39,부산광역시,3.0,3.0,0.0,0.0,3.0,0.0
1238,1238,ce980326,144000,46,남자,블로그광고,PC,사업자,사업자,0,45-49,대전광역시,1.0,1.0,0.0,0.0,1.0,1.0
1239,1239,ce9909,116370,44,남자,SNS광고,모바일,사업자,사업자,0,40-44,강원도,0.0,0.0,0.0,0.0,0.0,2.0
1240,1240,cej0614,71450,47,남자,블로그광고,PC,개인,일반,0,45-49,경상남도,1.0,0.0,0.0,0.0,1.0,0.0
1241,1241,cej7001,73850,47,남자,블로그광고,PC,개인,일반,0,45-49,경상남도,1.0,0.0,0.0,0.0,1.0,0.0
1242,1242,cent123,124340,47,남자,블로그광고,PC,개인,일반,44,45-49,경상남도,2.0,2.0,2.0,2.0,2.0,0.0
1243,1243,cfsp01,2440250,30,남자,전단지광고,PC,사업자,사업자,295,30-34,대전광역시,19.0,24.0,14.0,7.0,14.0,0.0
1244,1244,cgh1385,66500,53,남자,블로그광고,모바일,개인,일반,0,50-54,전라북도,1.0,1.0,1.0,1.0,1.0,0.0
1245,1245,cgss1004,3487410,32,남자,카카오톡광고,모바일,개인,일반,399,30-34,경기도,33.0,6.0,6.0,6.0,6.0,0.0
1246,1246,chad0287,1930100,26,남자,이메일광고,PC,사업자,사업자,255,25-29,부산광역시,21.0,10.0,10.0,10.0,10.0,0.0
1247,1247,changeon5947,1211690,40,여자,전단지광고,모바일,사업자,사업자,59,40-44,경상남도,4.0,4.0,4.0,1.0,4.0,0.0
1248,1248,changhee31,46670,43,여자,블로그광고,PC,사업자,사업자,0,40-44,경상북도,0.0,0.0,0.0,0.0,0.0,1.0
1249,1249,changjo301,107210,40,남자,전단지광고,PC,사업자,일반,22,40-44,충청북도,1.0,2.0,0.0,0.0,0.0,0.0
1250,1250,changpo89,580800,30,여자,카카오톡광고,모바일,사업자,사업자,291,30-34,경기도,5.0,0.0,0.0,0.0,0.0,0.0
1251,1251,changpo9814,1206230,26,남자,인터넷검색,PC,사업자,사업자,159,25-29,서울특별시,14.0,11.0,7.0,7.0,14.0,0.0
1252,1252,charmsae2008,134240,43,남자,블로그광고,PC,사업자,사업자,134,40-44,충청남도,2.0,1.0,1.0,0.0,2.0,0.0
1253,1253,chc6236,162940,43,남자,잡지광고,모바일,개인,일반,124,40-44,전라북도,2.0,0.0,2.0,0.0,2.0,0.0
1254,1254,chch0314,153770,42,남자,전단지광고,PC,사업자,사업자,114,40-44,충청북도,2.0,2.0,0.0,0.0,2.0,0.0
1255,1255,chd209,73000,47,남자,SNS광고,모바일,개인,일반,0,45-49,대구광역시,1.0,1.0,1.0,0.0,1.0,0.0
1256,1256,check22,117430,46,남자,기타,모바일,사업자,일반,0,45-49,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
1257,1257,chefpark,457680,48,남자,전단지광고,PC,사업자,일반,0,45-49,서울특별시,6.0,4.0,4.0,4.0,4.0,0.0
1258,1258,chefpark3482,111740,46,남자,전단지광고,PC,사업자,일반,0,45-49,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
1259,1259,cheolsan,235800,44,남자,인터넷검색,PC,사업자,사업자,115,40-44,경기도,2.0,0.0,0.0,0.0,0.0,0.0
1260,1260,cherry,1968280,40,남자,전단지광고,모바일,사업자,사업자,197,40-44,강원도,14.0,9.0,11.0,2.0,11.0,0.0
1261,1261,chingu24,124540,44,남자,SNS광고,모바일,사업자,일반,0,40-44,대구광역시,2.0,2.0,1.0,0.0,2.0,0.0
1262,1262,chipsun,1323400,53,남자,지인추천,모바일,사업자,사업자,213,50-54,광주광역시,12.0,1.0,1.0,0.0,1.0,0.0
1263,1263,chj4455,425070,44,남자,기타,PC,사업자,사업자,1,40-44,대구광역시,3.0,3.0,1.0,0.0,2.0,0.0
1264,1264,chltnsdud,67650,47,남자,지인추천,PC,사업자,일반,0,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,0.0
1265,1265,chlwjddnjs06,1989250,40,여자,잡지광고,모바일,사업자,사업자,423,40-44,경기도,9.0,8.0,8.0,8.0,9.0,0.0
1266,1266,chlwotjr1019,53100,34,남자,이메일광고,PC,사업자,사업자,0,30-34,충청북도,1.0,1.0,1.0,1.0,1.0,0.0
1267,1267,cho77d,132500,46,남자,SNS광고,모바일,개인,일반,0,45-49,광주광역시,1.0,0.0,0.0,0.0,0.0,0.0
1268,1268,chohee85,143700,45,남자,SNS광고,모바일,사업자,사업자,0,45-49,인천광역시,2.0,1.0,0.0,0.0,2.0,0.0
1269,1269,choho1003,96900,45,남자,SNS광고,모바일,사업자,사업자,0,45-49,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
1270,1270,chohyesoo00,51500,47,남자,전단지광고,PC,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
1271,1271,choidh06,1051380,42,남자,잡지광고,PC,사업자,사업자,448,40-44,강원도,14.0,1.0,13.0,13.0,14.0,0.0
1272,1272,choihong5885,254440,44,남자,전단지광고,PC,사업자,사업자,0,40-44,강원도,2.0,2.0,0.0,0.0,0.0,1.0
1273,1273,choikwang7,614060,40,남자,지인추천,모바일,사업자,사업자,69,40-44,인천광역시,8.0,5.0,5.0,1.0,5.0,0.0
1274,1274,chole5588,3776900,40,남자,지인추천,PC,사업자,사업자,128,40-44,경기도,0.0,26.0,14.0,7.0,16.0,0.0
1275,1275,choo2944,182160,46,남자,기타,PC,사업자,일반,15,45-49,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
1276,1276,chowind76,271810,42,남자,잡지광고,PC,사업자,사업자,69,40-44,경기도,2.0,4.0,0.0,0.0,0.0,0.0
1277,1277,chu6212,178400,48,남자,잡지광고,모바일,개인,일반,2,45-49,경상남도,2.0,1.0,1.0,0.0,2.0,0.0
1278,1278,chuheesuk,1486880,31,여자,이메일광고,PC,사업자,사업자,510,30-34,경기도,15.0,9.0,9.0,0.0,9.0,0.0
1279,1279,chuls0809,296430,44,남자,전단지광고,모바일,사업자,일반,3,40-44,인천광역시,2.0,2.0,0.0,0.0,0.0,1.0
1280,1280,chun2021,188040,45,남자,인터넷검색,PC,개인,사업자,0,45-49,전라북도,0.0,0.0,0.0,0.0,0.0,1.0
1281,1281,chung4197,61900,44,남자,전단지광고,PC,사업자,사업자,0,40-44,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
1282,1282,chungwoomeat,494555,47,남자,기타,PC,사업자,일반,0,45-49,충청남도,0.0,0.0,0.0,0.0,0.0,0.0
1283,1283,chwp1201,120800,45,남자,SNS광고,모바일,사업자,사업자,254,45-49,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
1284,1284,chy6969,407800,44,남자,기타,모바일,사업자,사업자,283,40-44,경기도,4.0,0.0,4.0,0.0,0.0,0.0
1285,1285,cicicafe,164020,42,남자,전단지광고,PC,사업자,사업자,2,40-44,부산광역시,2.0,2.0,2.0,0.0,2.0,0.0
1286,1286,cidls83,78780,44,남자,SNS광고,모바일,개인,사업자,0,40-44,경기도,0.0,0.0,0.0,0.0,0.0,2.0
1287,1287,cij5990,750630,47,남자,지인추천,PC,개인,일반,14,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,0.0
1288,1288,cja9480,364100,39,남자,전단지광고,PC,사업자,사업자,64,35-39,부산광역시,0.0,4.0,1.0,0.0,1.0,0.0
1289,1289,cjd1257,1075340,42,남자,전단지광고,PC,사업자,일반,49,40-44,충청남도,5.0,5.0,1.0,0.0,1.0,0.0
1290,1290,cjdekatlstk,212190,40,남자,지인추천,PC,사업자,사업자,16,40-44,서울특별시,2.0,2.0,2.0,1.0,2.0,0.0
1291,1291,cjdrldhk1,87120,44,남자,인터넷검색,PC,사업자,사업자,0,40-44,경상남도,1.0,0.0,1.0,0.0,1.0,0.0
1292,1292,cjfl8050,618500,37,남자,전단지광고,PC,사업자,사업자,77,35-39,대구광역시,7.0,10.0,0.0,0.0,0.0,0.0
1293,1293,cjh9745,267630,47,남자,인터넷검색,PC,개인,일반,2,45-49,부산광역시,0.0,1.0,1.0,1.0,0.0,0.0
1294,1294,cji3838,394110,47,남자,전단지광고,PC,개인,일반,8,45-49,전라남도,0.0,0.0,0.0,0.0,0.0,0.0
1295,1295,cjj7371,1786640,35,남자,유튜브광고,PC,개인,일반,192,35-39,강원도,22.0,6.0,19.0,18.0,22.0,0.0
1296,1296,cjjyt625,275000,37,남자,기타,PC,사업자,사업자,89,35-39,충청북도,4.0,3.0,1.0,1.0,4.0,0.0
1297,1297,cjmz871,115700,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
1298,1298,cjsekgod,97400,47,남자,블로그광고,PC,개인,일반,0,45-49,강원도,0.0,0.0,0.0,0.0,0.0,0.0
1299,1299,ck12311,755640,28,여자,카카오톡광고,모바일,사업자,사업자,49,25-29,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
1300,1300,ckdry4732,202920,42,남자,잡지광고,모바일,사업자,사업자,466,40-44,경상북도,3.0,1.0,0.0,0.0,2.0,0.0
1301,1301,ckfood,188440,46,남자,전단지광고,모바일,사업자,사업자,0,45-49,경기도,2.0,2.0,2.0,2.0,2.0,0.0
1302,1302,ckh1240,3923580,30,남자,이메일광고,PC,개인,일반,555,30-34,충청남도,27.0,27.0,27.0,0.0,27.0,0.0
1303,1303,ckh5020,165500,40,남자,인터넷기사광고,PC,사업자,사업자,291,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
1304,1304,ckhckh,673780,26,남자,유튜브광고,PC,사업자,사업자,117,25-29,서울특별시,5.0,4.0,1.0,1.0,4.0,0.0
1305,1305,cks7302,286770,42,남자,전단지광고,모바일,사업자,사업자,10,40-44,부산광역시,3.0,4.0,3.0,1.0,3.0,0.0
1306,1306,cksrl1567,122200,48,남자,블로그광고,PC,개인,일반,35,45-49,인천광역시,1.0,0.0,0.0,0.0,0.0,0.0
1307,1307,clcc,248180,45,남자,잡지광고,모바일,개인,일반,21,45-49,서울특별시,3.0,0.0,3.0,3.0,3.0,0.0
1308,1308,clear89,27440,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,경기도,0.0,0.0,0.0,0.0,0.0,0.0
1309,1309,clemensekr,3834010,40,남자,지인추천,모바일,사업자,사업자,146,40-44,경기도,37.0,11.0,11.0,11.0,17.0,0.0
1310,1310,cls12,1316810,40,남자,인터넷검색,PC,사업자,사업자,196,40-44,울산광역시,9.0,2.0,2.0,1.0,3.0,0.0
1311,1311,clzksl,116000,46,남자,잡지광고,모바일,사업자,사업자,2,45-49,제주특별자치도,1.0,0.0,0.0,0.0,1.0,0.0
1312,1312,cmj000222,278810,47,남자,SNS광고,모바일,사업자,사업자,0,45-49,전라북도,3.0,2.0,2.0,2.0,1.0,0.0
1313,1313,cmj9726,306940,45,남자,잡지광고,모바일,사업자,사업자,148,45-49,전라북도,3.0,2.0,3.0,3.0,1.0,0.0
1314,1314,cmk2828,68900,47,남자,SNS광고,모바일,개인,일반,1,45-49,경상북도,1.0,1.0,0.0,0.0,1.0,0.0
1315,1315,cmp1220,16983790,40,여자,SNS광고,모바일,사업자,사업자,539,40-44,서울특별시,91.0,79.0,77.0,76.0,89.0,0.0
1316,1316,cocktail000,116820,37,남자,SNS광고,모바일,사업자,사업자,0,35-39,제주특별자치도,1.0,1.0,1.0,1.0,1.0,0.0
1317,1317,cocomirijo,40920,44,남자,인터넷검색,모바일,사업자,사업자,0,40-44,전라남도,0.0,0.0,0.0,0.0,0.0,1.0
1318,1318,coffeehour,280360,43,남자,인터넷검색,PC,사업자,사업자,10,40-44,서울특별시,4.0,3.0,3.0,2.0,3.0,0.0
1319,1319,cofls0522,1167870,32,여자,지인추천,PC,개인,일반,182,30-34,대전광역시,6.0,2.0,2.0,2.0,2.0,0.0
1320,1320,congee,240020,41,남자,SNS광고,모바일,사업자,사업자,33,40-44,경기도,3.0,3.0,0.0,0.0,3.0,0.0
1321,1321,congee0078,676590,35,남자,전단지광고,모바일,사업자,사업자,66,35-39,경기도,8.0,4.0,7.0,4.0,5.0,0.0
1322,1322,congmyong,167940,44,남자,전단지광고,PC,개인,일반,7,40-44,대구광역시,1.0,1.0,0.0,0.0,1.0,0.0
1323,1323,cookie19781988,106390,42,남자,SNS광고,모바일,개인,일반,0,40-44,대전광역시,0.0,0.0,0.0,0.0,0.0,0.0
1324,1324,cool02123,868570,52,남자,인터넷검색,PC,사업자,사업자,102,50-54,제주특별자치도,0.0,0.0,0.0,0.0,0.0,0.0
1325,1325,cool8942,96460,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상북도,1.0,0.0,0.0,0.0,0.0,0.0
1326,1326,coolsts,399010,35,남자,전단지광고,모바일,사업자,사업자,125,35-39,부산광역시,1.0,1.0,1.0,1.0,1.0,0.0
