,상품코드,상품명(기본),연관있는상품번호,연관있는상품명,지지도
5880,178,170파이 원형 샐러드 1칸 550ml x 1 투명 400개 1set(2박스),1204,비닐봉투 무지 소 백색 200개,0.1
5881,84,"300파이 원형 찜용기 대 투명 4,000ml 100개 1set(2박스)",1204,비닐봉투 무지 소 백색 200개,0.017
5882,82,"300파이 원형 찜용기 중 투명 3,500ml 100개 1set(2박스)",1204,비닐봉투 무지 소 백색 200개,0.016
5883,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",1204,비닐봉투 무지 소 백색 200개,0.016
5884,74,"340파이 타원 찜용기 소 1,800ml 200개 1set(2박스)",1204,비닐봉투 무지 소 백색 200개,0.01
5885,52,"105파이 다용도컵 세트 5호 대 370ml 투명 PS 1,000개 1set(2박스)",1204,비닐봉투 무지 소 백색 200개,0.2
5886,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.043
5887,1303,116파이 원형용기 대 투명 600개 1set(2박스),256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.087
5888,1271,비닐봉투 배달중 중 백색 200개,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.018000000000000002
5889,1170,130파이 찬용기 소 150ml 800개 1set(2박스),256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.062
5890,1057,270파이 원형 접시 소 백색 200개 1박스,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.028999999999999998
5891,483,"PS 65mm 랩칼 백색,빨강 8,000개 1박스",256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.011000000000000001
5892,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.025
5893,86,"300파이 원형 찜용기 왕대 투명 4,500ml 100개 1set(2박스)",256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,0.017
5894,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),1057,270파이 원형 접시 소 백색 200개 1박스,0.043
5895,1303,116파이 원형용기 대 투명 600개 1set(2박스),1057,270파이 원형 접시 소 백색 200개 1박스,0.043
5896,1204,비닐봉투 무지 소 백색 200개,1057,270파이 원형 접시 소 백색 200개 1박스,0.017
5897,1182,우동용기 중 백색 400개 1박스,1057,270파이 원형 접시 소 백색 200개 1박스,0.016
5898,589,위생 장갑 100매 2개,1057,270파이 원형 접시 소 백색 200개 1박스,0.016
5899,442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",1057,270파이 원형 접시 소 백색 200개 1박스,0.036000000000000004
5900,441,우동용기 특대 백색 400개 1박스,1057,270파이 원형 접시 소 백색 200개 1박스,0.051
5901,440,우동용기 대 백색 400개 1박스,1057,270파이 원형 접시 소 백색 200개 1박스,0.022000000000000002
5902,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,1057,270파이 원형 접시 소 백색 200개 1박스,0.036000000000000004
5903,1303,116파이 원형용기 대 투명 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.043
5904,1301,116파이 원형용기 소 투명 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.111
5905,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.017
5906,1278,사각밀폐용기 소 투명 800개 1set(2박스/직사각 500ml),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.1
5907,1272,비닐봉투 배달중 소 백색 200개,1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.018000000000000002
5908,1270,비닐봉투 배달중 대 백색 200개,1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.016
5909,1236,반찬용기 105 1칸 블랙 900개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.21600000000000003
5910,1235,반찬용기 105 1칸 투명 900개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.016
5911,1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.044000000000000004
5912,1233,반찬용기 201 1칸 투명 1000개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.048
5913,1232,반찬용기 202 1칸 블랙 1000개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.021
5914,1225,반찬용기 204 1칸 투명 800개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.1
5915,1224,반찬용기 204-2 2칸 블랙 800개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.105
5916,1222,반찬용기 211 1칸 블랙 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.10300000000000001
5917,1218,반찬용기 212 1칸 블랙 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.11800000000000001
5918,1213,반찬용기 212-3 3칸 투명 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.2
5919,1194,반찬용기 D-1014-1 1칸 투명 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.14300000000000002
5920,1190,반찬용기 D-365 5칸 투명 200개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.042
5921,1189,반찬용기 D-1016-1 1칸 투명 600개 1set(2박스),1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.125
5922,1091,"70파이 다용도컵 세트 1호 소 70ml 블랙 PS-3,000개 1set(2박스)",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.013000000000000001
5923,1071,"105파이 다용도컵 세트 5호 대 370ml 블랙 PS-1,000개 1set(2박스)",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.012
5924,1070,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.013000000000000001
5925,483,"PS 65mm 랩칼 백색,빨강 8,000개 1박스",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.011000000000000001
5926,104,"실링용기 1호 백색 1,350ml 800개 1박스",1226,반찬용기 204 1칸 블랙 800개 1set(2박스),0.026000000000000002
5927,1302,116파이 원형용기 중 투명 600개 1set(2박스),76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.067
5928,1269,비닐봉투 배달중 특대 백색 100개,76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.06
5929,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.011000000000000001
5930,1083,고강도 감자탕용기 중 200개 1set(2박스),76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.012
5931,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.19699999999999998
5932,74,"340파이 타원 찜용기 소 1,800ml 200개 1set(2박스)",76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",0.26
5933,1302,116파이 원형용기 중 투명 600개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.067
5934,1272,비닐봉투 배달중 소 백색 200개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.018000000000000002
5935,1271,비닐봉투 배달중 중 백색 200개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.018000000000000002
5936,1270,비닐봉투 배달중 대 백색 200개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.016
5937,1231,반찬용기 202 1칸 투명 1000개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.02
5938,1230,반찬용기 202-2 2칸 블랙 1000개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.026000000000000002
5939,1204,비닐봉투 무지 소 백색 200개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.05
5940,1203,비닐봉투 무지 중 백색 200개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.017
5941,1201,비닐봉투 무지 특대 백색 100개,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.013999999999999999
5942,1193,반찬용기 D-363 3칸 투명 400개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.05
5943,1191,반찬용기 D-364 4칸 투명 400개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.038
5944,1190,반찬용기 D-365 5칸 투명 200개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.042
5945,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.016
5946,1089,"95파이 다용도컵 세트 4호 대 270ml 블랙 PS-1,000개 1set(2박스)",1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.011000000000000001
5947,1040,스티로폼 백색 18호 1칸 500개 1박스,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.011000000000000001
5948,190,170파이 원형 샐러드 4칸 100ml x 4 투명 400개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.031
5949,186,170파이 원형 샐러드 3칸 150ml x 3 투명 400개 1set(2박스),1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.042
5950,80,"300파이 원형 찜용기 소 투명 2,500ml 100개 1set(2박스)",1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),0.024
5951,1301,116파이 원형용기 소 투명 600개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.055999999999999994
5952,1272,비닐봉투 배달중 소 백색 200개,381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.018000000000000002
5953,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.011000000000000001
5954,1231,반찬용기 202 1칸 투명 1000개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.02
5955,1230,반찬용기 202-2 2칸 블랙 1000개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.026000000000000002
5956,1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.071
5957,1213,반찬용기 212-3 3칸 투명 600개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.2
5958,1170,130파이 찬용기 소 150ml 800개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.062
5959,1167,130파이 찬용기 특대 450ml 800개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.011000000000000001
5960,1083,고강도 감자탕용기 중 200개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.012
5961,1082,고강도 감자탕용기 대 200개 1set(2박스),381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.040999999999999995
5962,812,실링기계 푸디 수동 식품포장 몰드교체형 몰드1개포함,381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.061
5963,648,"스트로우 일반형 블랙 빨대 21cm 10,000개 1박스",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.083
5964,589,위생 장갑 100매 2개,381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.031
5965,382,"270파이 탕용기 왕대 6,500ml 100개 1set(1박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.254
5966,380,"225파이 탕용기 대 3,000ml 200개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.06
5967,379,"225파이 탕용기 중 2,400ml 200개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.035
5968,378,"225파이 탕용기 소 1,800ml 200개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.018000000000000002
5969,86,"300파이 원형 찜용기 왕대 투명 4,500ml 100개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.017
5970,46,"105파이 다용도컵 세트 5호 특대 400ml 백색 PS 1,000개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.013000000000000001
5971,45,"105파이 다용도컵 세트 5호 대 370ml 백색 PS 1,000개 1set(2박스)",381,"240파이 탕용기 특대 5,000ml 100개 1set(1박스)",0.025
5972,1301,116파이 원형용기 소 투명 600개 1set(2박스),1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.055999999999999994
5973,1272,비닐봉투 배달중 소 백색 200개,1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.018000000000000002
5974,1169,130파이 찬용기 중 250ml 800개 1set(2박스),1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.038
5975,1168,130파이 찬용기 대 350ml 800개 1set(2박스),1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.055999999999999994
5976,1123,어린이 죽용기 대 400ml 600개 1set(2박스/사각반죽),1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.027000000000000003
5977,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,1170,130파이 찬용기 소 150ml 800개 1set(2박스),0.036000000000000004
5978,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.013000000000000001
5979,1228,반찬용기 203 1칸 블랙 800개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.025
5980,1217,반찬용기 212 1칸 투명 600개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.077
5981,1170,130파이 찬용기 소 150ml 800개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.25
5982,1168,130파이 찬용기 대 350ml 800개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.155
5983,1167,130파이 찬용기 특대 450ml 800개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.016
5984,1124,어린이 죽용기 소 300ml 600개 1set(2박스/사각반죽),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.067
5985,1123,어린이 죽용기 대 400ml 600개 1set(2박스/사각반죽),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.027000000000000003
5986,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.025
5987,188,170파이 원형 샐러드 4칸 100ml x 4 검정 400개 1set(2박스),1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.01
5988,110,"실링용기 4호 TI-505 백색 400ml 2,400개 1박스",1169,130파이 찬용기 중 250ml 800개 1set(2박스),0.037000000000000005
5989,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.01
5990,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.011000000000000001
5991,1235,반찬용기 105 1칸 투명 900개 1set(2박스),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.016
5992,1232,반찬용기 202 1칸 블랙 1000개 1set(2박스),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.021
5993,1231,반찬용기 202 1칸 투명 1000개 1set(2박스),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.040999999999999995
5994,1213,반찬용기 212-3 3칸 투명 600개 1set(2박스),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.2
5995,1124,어린이 죽용기 소 300ml 600개 1set(2박스/사각반죽),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.067
5996,1123,어린이 죽용기 대 400ml 600개 1set(2박스/사각반죽),1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.027000000000000003
5997,1072,"170mm 수저 백색 1,500개 1박스",1229,반찬용기 202-2 2칸 투명 1000개 1set(2박스),0.011000000000000001
5998,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.01
5999,1131,실링기계 250 수동 식품포장 몰드교체형 몰드1개포함,442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.037000000000000005
6000,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.016
6001,1072,"170mm 수저 백색 1,500개 1박스",442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.021
6002,1057,270파이 원형 접시 소 백색 200개 1박스,442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.028999999999999998
6003,944,"실링용기 23197 백색 2,000ml 400개 1박스",442,"130파이 원형용기 대 470ml 백색 PP 1,200개 1set(2박스)",0.045
